Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
21,92,74,344,0,1,0,0,0,0,0,0,0,0,0,0
3,90,78,348,0,1,0,0,0,0,0,0,0,0,0,0
2,149,115,287,0,1,0,0,0,0,0,0,0,0,0,0
40,97,91,353,0,1,0,0,0,0,0,0,0,0,0,0
21,109,110,208,0,1,0,0,0,0,0,0,0,0,0,0
28,102,91,348,0,1,0,0,0,0,0,0,0,0,0,0
42,101,109,203,0,1,0,0,0,0,0,0,0,0,0,0
32,110,132,229,0,1,0,0,0,0,0,0,0,0,0,0
31,115,53,313,0,1,0,0,0,0,0,0,0,0,0,0
53,104,114,208,0,1,0,0,0,0,0,0,0,0,0,0
26,123,108,219,0,1,0,0,0,0,0,0,0,0,0,0
35,121,127,232,0,1,0,0,0,0,0,0,0,0,0,0
18,174,90,276,0,1,0,0,0,0,0,0,0,0,0,0
46,116,108,212,0,1,0,0,0,0,0,0,0,0,0,0
19,171,88,279,0,1,0,0,0,0,0,0,0,0,0,0
33,130,59,305,0,1,0,0,0,0,0,0,0,0,0,0
74,95,8,264,0,1,0,0,0,0,0,0,0,0,0,0
127,93,18,252,0,1,0,0,0,0,0,0,0,0,0,0
116,93,23,247,0,1,0,0,0,0,0,0,0,0,0,0
110,94,21,249,0,1,0,0,0,0,0,0,0,0,0,0
111,94,18,252,0,1,0,0,0,0,0,0,0,0,0,0
114,95,18,253,0,1,0,0,0,0,0,0,0,0,0,0
89,96,10,278,0,1,0,0,0,0,0,0,0,0,0,0
89,95,25,246,0,1,0,0,0,0,0,0,0,0,0,0
112,95,11,260,0,1,0,0,0,0,0,0,0,0,0,0
91,96,12,260,0,1,0,0,0,0,0,0,0,0,0,0
82,97,9,264,0,1,0,0,0,0,0,0,0,0,0,0
109,96,21,249,0,1,0,0,0,0,0,0,0,0,0,0
91,96,10,262,0,1,0,0,0,0,0,0,0,0,0,0
115,95,5,270,0,1,0,0,0,0,0,0,0,0,0,0
115,96,20,251,0,1,0,0,0,0,0,0,0,0,0,0
109,96,11,261,0,1,0,0,0,0,0,0,0,0,0,0
107,96,21,250,0,1,0,0,0,0,0,0,0,0,0,0
85,98,20,251,0,1,0,0,0,0,0,0,0,0,0,0
74,100,12,263,0,1,0,0,0,0,0,0,0,0,0,0
125,96,8,265,0,1,0,0,0,0,0,0,0,0,0,0
115,97,28,243,0,1,0,0,0,0,0,0,0,0,0,0
124,96,17,255,0,1,0,0,0,0,0,0,0,0,0,0
116,97,22,249,0,1,0,0,0,0,0,0,0,0,0,0
