Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
3,49,52,244,0,0,0,0,0,0,0,0,1,0,0,0
1,24,70,257,0,0,0,0,0,0,0,0,1,0,0,0
2,57,37,286,0,0,0,0,0,0,0,0,1,0,0,0
3,42,60,244,0,0,0,0,0,0,0,0,1,0,0,0
3,42,61,298,0,0,0,0,0,0,0,0,1,0,0,0
4,35,71,242,0,0,0,0,0,0,0,0,1,0,0,0
4,31,81,299,0,0,0,0,0,0,0,0,1,0,0,0
5,30,86,240,0,0,0,0,0,0,0,0,1,0,0,0
5,29,101,297,0,0,0,0,0,0,0,0,1,0,0,0
4,37,113,243,0,0,0,0,0,0,0,0,1,0,0,0
4,37,120,289,0,0,0,0,0,0,0,0,1,0,0,0
3,34,123,262,0,0,0,0,0,0,0,0,1,0,0,0
2,43,126,289,0,0,0,0,0,0,0,0,1,0,0,0
1,46,126,246,0,0,0,0,0,0,0,0,1,0,0,0
0,50,135,254,0,0,0,0,0,0,0,0,1,0,0,0
0,90,82,352,0,0,0,0,0,0,0,0,1,0,0,0
1,35,87,305,0,0,0,0,0,0,0,0,1,0,0,0
2,43,105,310,0,0,0,0,0,0,0,0,1,0,0,0
3,40,73,305,0,0,0,0,0,0,0,0,1,0,0,0
4,34,106,299,0,0,0,0,0,0,0,0,1,0,0,0
4,30,72,293,0,0,0,0,0,0,0,0,1,0,0,0
5,28,118,274,0,0,0,0,0,0,0,0,1,0,0,0
5,31,60,266,0,0,0,0,0,0,0,0,1,0,0,0
5,27,116,261,0,0,0,0,0,0,0,0,1,0,0,0
4,38,59,251,0,0,0,0,0,0,0,0,1,0,0,0
4,36,111,242,0,0,0,0,0,0,0,0,1,0,0,0
3,45,79,227,0,0,0,0,0,0,0,0,1,0,0,0
2,57,79,215,0,0,0,0,0,0,0,0,1,0,0,0
1,28,95,243,0,0,0,0,0,0,0,0,1,0,0,0
3,44,70,233,0,0,0,0,0,0,0,0,1,0,0,0
1,34,56,271,0,0,0,0,0,0,0,0,1,0,0,0
2,46,51,290,0,0,0,0,0,0,0,0,1,0,0,0
3,49,42,262,0,0,0,0,0,0,0,0,1,0,0,0
4,38,57,287,0,0,0,0,0,0,0,0,1,0,0,0
5,33,68,246,0,0,0,0,0,0,0,0,1,0,0,0
5,37,75,303,0,0,0,0,0,0,0,0,1,0,0,0
5,29,83,242,0,0,0,0,0,0,0,0,1,0,0,0
5,33,97,302,0,0,0,0,0,0,0,0,1,0,0,0
5,34,105,240,0,0,0,0,0,0,0,0,1,0,0,0
5,35,111,297,0,0,0,0,0,0,0,0,1,0,0,0
4,41,119,244,0,0,0,0,0,0,0,0,1,0,0,0
3,34,121,282,0,0,0,0,0,0,0,0,1,0,0,0
2,36,125,261,0,0,0,0,0,0,0,0,1,0,0,0
1,43,133,266,0,0,0,0,0,0,0,0,1,0,0,0
1,68,127,315,0,0,0,0,0,0,0,0,1,0,0,0
1,25,103,291,0,0,0,0,0,0,0,0,1,0,0,0
2,57,74,322,0,0,0,0,0,0,0,0,1,0,0,0
3,43,115,302,0,0,0,0,0,0,0,0,1,0,0,0
4,38,66,298,0,0,0,0,0,0,0,0,1,0,0,0
4,42,113,303,0,0,0,0,0,0,0,0,1,0,0,0
5,35,63,290,0,0,0,0,0,0,0,0,1,0,0,0
5,33,118,285,0,0,0,0,0,0,0,0,1,0,0,0
5,32,59,266,0,0,0,0,0,0,0,0,1,0,0,0
5,34,57,263,0,0,0,0,0,0,0,0,1,0,0,0
5,34,119,254,0,0,0,0,0,0,0,0,1,0,0,0
4,45,72,231,0,0,0,0,0,0,0,0,1,0,0,0
3,46,105,228,0,0,0,0,0,0,0,0,1,0,0,0
3,47,68,230,0,0,0,0,0,0,0,0,1,0,0,0
2,54,99,218,0,0,0,0,0,0,0,0,1,0,0,0
